seq,sample,rel_ab,Kingdom,Phylum,Class,Order,Family,Genus,Species,date,media,timepoint,notes
f15d9912ad67ff3efb5f911bac709f3b,c_T,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,217,
f15d9912ad67ff3efb5f911bac709f3b,c_Tb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,217,biofilm
f15d9912ad67ff3efb5f911bac709f3b,c_U,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,231,
f15d9912ad67ff3efb5f911bac709f3b,c_V,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,260,
f15d9912ad67ff3efb5f911bac709f3b,c_W,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,273,
f15d9912ad67ff3efb5f911bac709f3b,c_Wb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,273,biofilm
f15d9912ad67ff3efb5f911bac709f3b,c_X,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,287,
f15d9912ad67ff3efb5f911bac709f3b,c_Xb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,287,biofilm
f15d9912ad67ff3efb5f911bac709f3b,c_Y,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,301,
f15d9912ad67ff3efb5f911bac709f3b,c_Yb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,301,biofilm
f15d9912ad67ff3efb5f911bac709f3b,c_Z,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,315,
f15d9912ad67ff3efb5f911bac709f3b,c_Zb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,315,biofilm
f15d9912ad67ff3efb5f911bac709f3b,c_AA,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,330,
f15d9912ad67ff3efb5f911bac709f3b,c_AAb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,330,biofilm
f15d9912ad67ff3efb5f911bac709f3b,c_AB,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,344,
f15d9912ad67ff3efb5f911bac709f3b,c_ABb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,344,biofilm
f15d9912ad67ff3efb5f911bac709f3b,c_AC,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,349,almost certainly biofilm knocked loose while removing membranes
f15d9912ad67ff3efb5f911bac709f3b,c_ACb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,349,biofilm remaining after some had been knocked loose
f15d9912ad67ff3efb5f911bac709f3b,c_ACs,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,349,liquid/gas separator biofilm from sidewalls
637ec5730f0da83790b96ca6708f5309,c_A,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,-16,"innoculum, from Stickney"
637ec5730f0da83790b96ca6708f5309,c_B,0.064840331,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,0,restart innoculum (accidentally burst new membranes and had to start over)
637ec5730f0da83790b96ca6708f5309,c_D,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,21,
637ec5730f0da83790b96ca6708f5309,c_E,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,35,some biomass from orignal innoculum added to the reactor day 31
637ec5730f0da83790b96ca6708f5309,c_F,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,49,
637ec5730f0da83790b96ca6708f5309,c_G,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,63,
637ec5730f0da83790b96ca6708f5309,c_H,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,67,
637ec5730f0da83790b96ca6708f5309,c_I,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,79,
637ec5730f0da83790b96ca6708f5309,c_J,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,91,
637ec5730f0da83790b96ca6708f5309,c_K,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,105,
637ec5730f0da83790b96ca6708f5309,c_Kb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,105,biofilm
637ec5730f0da83790b96ca6708f5309,c_L,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,119,
637ec5730f0da83790b96ca6708f5309,c_M,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,135,
637ec5730f0da83790b96ca6708f5309,c_Nb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,149,"biofilm, no suspended available"
637ec5730f0da83790b96ca6708f5309,c_O,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,161,
637ec5730f0da83790b96ca6708f5309,c_Ob,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,161,biofilm
637ec5730f0da83790b96ca6708f5309,c_P,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,175,
637ec5730f0da83790b96ca6708f5309,c_Pb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,175,biofilm
637ec5730f0da83790b96ca6708f5309,c_Q,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,189,
637ec5730f0da83790b96ca6708f5309,c_Qb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,189,biofilm
637ec5730f0da83790b96ca6708f5309,c_S,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,203,
637ec5730f0da83790b96ca6708f5309,c_Sb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,203,biofilm
637ec5730f0da83790b96ca6708f5309,c_T,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,217,
637ec5730f0da83790b96ca6708f5309,c_Tb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,217,biofilm
637ec5730f0da83790b96ca6708f5309,c_U,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,231,
637ec5730f0da83790b96ca6708f5309,c_V,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,260,
637ec5730f0da83790b96ca6708f5309,c_W,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,273,
637ec5730f0da83790b96ca6708f5309,c_Wb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,273,biofilm
637ec5730f0da83790b96ca6708f5309,c_X,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,287,
637ec5730f0da83790b96ca6708f5309,c_Xb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,287,biofilm
637ec5730f0da83790b96ca6708f5309,c_Y,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,301,
637ec5730f0da83790b96ca6708f5309,c_Yb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,301,biofilm
637ec5730f0da83790b96ca6708f5309,c_Z,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,315,
637ec5730f0da83790b96ca6708f5309,c_Zb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,315,biofilm
637ec5730f0da83790b96ca6708f5309,c_AA,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,330,
637ec5730f0da83790b96ca6708f5309,c_AAb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,330,biofilm
637ec5730f0da83790b96ca6708f5309,c_AB,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,344,
637ec5730f0da83790b96ca6708f5309,c_ABb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,344,biofilm
637ec5730f0da83790b96ca6708f5309,c_AC,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,349,almost certainly biofilm knocked loose while removing membranes
637ec5730f0da83790b96ca6708f5309,c_ACb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,349,biofilm remaining after some had been knocked loose
637ec5730f0da83790b96ca6708f5309,c_ACs,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,,,349,liquid/gas separator biofilm from sidewalls
1f3c491be351bcc85a61bdf35c445044,c_A,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,-16,"innoculum, from Stickney"
1f3c491be351bcc85a61bdf35c445044,c_B,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,0,restart innoculum (accidentally burst new membranes and had to start over)
1f3c491be351bcc85a61bdf35c445044,c_D,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,21,
1f3c491be351bcc85a61bdf35c445044,c_E,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,35,some biomass from orignal innoculum added to the reactor day 31
1f3c491be351bcc85a61bdf35c445044,c_F,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,49,
1f3c491be351bcc85a61bdf35c445044,c_G,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,63,
1f3c491be351bcc85a61bdf35c445044,c_H,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,67,
1f3c491be351bcc85a61bdf35c445044,c_I,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,79,
1f3c491be351bcc85a61bdf35c445044,c_J,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,91,
1f3c491be351bcc85a61bdf35c445044,c_K,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,105,
1f3c491be351bcc85a61bdf35c445044,c_Kb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,105,biofilm
1f3c491be351bcc85a61bdf35c445044,c_L,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,119,
1f3c491be351bcc85a61bdf35c445044,c_M,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,135,
1f3c491be351bcc85a61bdf35c445044,c_Nb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,149,"biofilm, no suspended available"
1f3c491be351bcc85a61bdf35c445044,c_O,0.011068559,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,161,
1f3c491be351bcc85a61bdf35c445044,c_Ob,0.006886578,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,161,biofilm
1f3c491be351bcc85a61bdf35c445044,c_P,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,175,
1f3c491be351bcc85a61bdf35c445044,c_Pb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,175,biofilm
1f3c491be351bcc85a61bdf35c445044,c_Q,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,189,
1f3c491be351bcc85a61bdf35c445044,c_Qb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,189,biofilm
1f3c491be351bcc85a61bdf35c445044,c_S,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,203,
1f3c491be351bcc85a61bdf35c445044,c_Sb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,203,biofilm
1f3c491be351bcc85a61bdf35c445044,c_T,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,217,
1f3c491be351bcc85a61bdf35c445044,c_Tb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,217,biofilm
1f3c491be351bcc85a61bdf35c445044,c_U,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,231,
1f3c491be351bcc85a61bdf35c445044,c_V,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,260,
1f3c491be351bcc85a61bdf35c445044,c_W,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,273,
1f3c491be351bcc85a61bdf35c445044,c_Wb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,273,biofilm
1f3c491be351bcc85a61bdf35c445044,c_X,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,287,
1f3c491be351bcc85a61bdf35c445044,c_Xb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,287,biofilm
1f3c491be351bcc85a61bdf35c445044,c_Y,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,301,
1f3c491be351bcc85a61bdf35c445044,c_Yb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,301,biofilm
1f3c491be351bcc85a61bdf35c445044,c_Z,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,315,
1f3c491be351bcc85a61bdf35c445044,c_Zb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,315,biofilm
1f3c491be351bcc85a61bdf35c445044,c_AA,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,330,
1f3c491be351bcc85a61bdf35c445044,c_AAb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,330,biofilm
1f3c491be351bcc85a61bdf35c445044,c_AB,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,344,
1f3c491be351bcc85a61bdf35c445044,c_ABb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,344,biofilm
1f3c491be351bcc85a61bdf35c445044,c_AC,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,349,almost certainly biofilm knocked loose while removing membranes
1f3c491be351bcc85a61bdf35c445044,c_ACb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,349,biofilm remaining after some had been knocked loose
1f3c491be351bcc85a61bdf35c445044,c_ACs,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_45133,,,349,liquid/gas separator biofilm from sidewalls
c7553191e309cfc2e28aea2507e7afdf,c_A,0.657911645,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,-16,"innoculum, from Stickney"
c7553191e309cfc2e28aea2507e7afdf,c_B,0.332306695,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,0,restart innoculum (accidentally burst new membranes and had to start over)
c7553191e309cfc2e28aea2507e7afdf,c_D,0.036196117,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,21,
c7553191e309cfc2e28aea2507e7afdf,c_E,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,35,some biomass from orignal innoculum added to the reactor day 31
c7553191e309cfc2e28aea2507e7afdf,c_F,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,49,
c7553191e309cfc2e28aea2507e7afdf,c_G,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,63,
c7553191e309cfc2e28aea2507e7afdf,c_H,0.042678668,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,67,
c7553191e309cfc2e28aea2507e7afdf,c_I,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,79,
c7553191e309cfc2e28aea2507e7afdf,c_J,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,91,
c7553191e309cfc2e28aea2507e7afdf,c_K,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,105,
c7553191e309cfc2e28aea2507e7afdf,c_Kb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,105,biofilm
c7553191e309cfc2e28aea2507e7afdf,c_L,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,119,
c7553191e309cfc2e28aea2507e7afdf,c_M,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,135,
c7553191e309cfc2e28aea2507e7afdf,c_Nb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,149,"biofilm, no suspended available"
c7553191e309cfc2e28aea2507e7afdf,c_O,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,161,
c7553191e309cfc2e28aea2507e7afdf,c_Ob,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,161,biofilm
c7553191e309cfc2e28aea2507e7afdf,c_P,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,175,
c7553191e309cfc2e28aea2507e7afdf,c_Pb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,175,biofilm
c7553191e309cfc2e28aea2507e7afdf,c_Q,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,189,
c7553191e309cfc2e28aea2507e7afdf,c_Qb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,189,biofilm
c7553191e309cfc2e28aea2507e7afdf,c_S,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,203,
c7553191e309cfc2e28aea2507e7afdf,c_Sb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,203,biofilm
c7553191e309cfc2e28aea2507e7afdf,c_T,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,217,
c7553191e309cfc2e28aea2507e7afdf,c_Tb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,217,biofilm
c7553191e309cfc2e28aea2507e7afdf,c_U,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,231,
c7553191e309cfc2e28aea2507e7afdf,c_V,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,260,
c7553191e309cfc2e28aea2507e7afdf,c_W,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,273,
c7553191e309cfc2e28aea2507e7afdf,c_Wb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,273,biofilm
c7553191e309cfc2e28aea2507e7afdf,c_X,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,287,
c7553191e309cfc2e28aea2507e7afdf,c_Xb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,287,biofilm
c7553191e309cfc2e28aea2507e7afdf,c_Y,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,301,
c7553191e309cfc2e28aea2507e7afdf,c_Yb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,301,biofilm
c7553191e309cfc2e28aea2507e7afdf,c_Z,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,315,
c7553191e309cfc2e28aea2507e7afdf,c_Zb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,315,biofilm
c7553191e309cfc2e28aea2507e7afdf,c_AA,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,330,
c7553191e309cfc2e28aea2507e7afdf,c_AAb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,330,biofilm
c7553191e309cfc2e28aea2507e7afdf,c_AB,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,344,
c7553191e309cfc2e28aea2507e7afdf,c_ABb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,344,biofilm
c7553191e309cfc2e28aea2507e7afdf,c_AC,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,349,almost certainly biofilm knocked loose while removing membranes
c7553191e309cfc2e28aea2507e7afdf,c_ACb,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,,,349,biofilm remaining after some had been knocked loose
